Ticker,Link,Labels
AAP,https://seekingalpha.com/article/4023782-advance-auto-parts-aap-tom-greco-q3-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.73 <span class=""green"">beats by $0.02</span></div>\n<div>Revenue of $2.25B (- 2.2% Y/Y) <span class=""green""> beats by $50M</span></div>\n</div>]"
AAP,https://seekingalpha.com/article/4000006-advance-auto-parts-aap-ceo-tom-greco-q2-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.9 <span class=""red"">misses by $-0.23</span></div>\n<div>Revenue of $2.26B (- 4.6% Y/Y) <span class=""green""> beats by $20M</span></div>\n</div>]"
AAP,https://seekingalpha.com/article/3976413-advance-auto-parts-aap-ceo-tom-greco-q1-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.51 <span class=""red"">misses by $-0.09</span></div>\n<div>Revenue of $2.98B (- 2.0% Y/Y) <span class=""red""> misses by $-20M</span></div>\n</div>]"
AAP,https://seekingalpha.com/article/3888456-advance-auto-parts-aap-ceo-george-sherman-q4-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.22 <span class=""green"">beats by $0.01</span></div>\n<div>Revenue of $2.03B (- 9.4% Y/Y) <span class=""red""> misses by $-20M</span></div>\n</div>]"
AAP,https://seekingalpha.com/article/3680716-advance-auto-parts-aap-darren-r-jackson-q3-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.95 <span class=""red"">misses by $-0.14</span></div>\n<div>Revenue of $2.3B (+ 0.4% Y/Y) <span class=""red""> misses by $-30M</span></div>\n</div>]"
AAP,https://seekingalpha.com/article/3437766-advance-auto-parts-aap-darren-r-jackson-q2-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.27 <span class=""green"">beats by $0.02</span></div>\n<div>Revenue of $2.37B (+ 0.9% Y/Y) <span class=""red""> misses by $-10M</span></div>\n</div>]"
AAP,https://seekingalpha.com/article/3204066-advance-auto-parts-aap-darren-r-jackson-on-q1-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.39 <span class=""red"">misses by $-0.09</span></div>\n<div>Revenue of $3.04B (+ 2.4% Y/Y) <span class=""""> </span></div>\n</div>]"
AAP,https://seekingalpha.com/article/2913166-advance-auto-parts-aap-q4-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.37 <span class=""red"">misses by $-0.11</span></div>\n<div>Revenue of $2.09B (+ 48.2% Y/Y) <span class=""red""> misses by $-200M</span></div>\n</div>]"
AAP,https://seekingalpha.com/article/2650875-advance-auto-parts-aap-ceo-darren-jackson-on-q3-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.89 <span class=""green"">beats by $0.02</span></div>\n<div>Revenue of $2.29B (+ 50.7% Y/Y) <span class=""""> </span></div>\n</div>]"
AAP,https://seekingalpha.com/article/2425055-advance-auto-parts-aap-ceo-darren-jackson-on-q2-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.08 <span class=""green"">beats by $0.06</span></div>\n<div>Revenue of $2.35B (+ 51.6% Y/Y) <span class=""green""> beats by $30M</span></div>\n</div>]"
AAP,https://seekingalpha.com/article/2220843-advance-auto-parts-aap-ceo-darren-jackson-on-q1-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.25 <span class=""green"">beats by $0.11</span></div>\n<div>Revenue of $2.97B (+ 47.0% Y/Y) <span class=""green""> beats by $10M</span></div>\n</div>]"
AAP,https://seekingalpha.com/article/2000821-advance-auto-parts-management-discusses-q4-2013-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.94 <span class=""green"">beats by $0.13</span></div>\n<div>Revenue of $1.41B (+ 6.0% Y/Y) <span class=""green""> beats by $20M</span></div>\n</div>]"
AES,https://seekingalpha.com/article/4070723-aes-corporations-aes-ceo-andres-gluski-q1-2017-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.17 <span class=""red"">misses by $-0.03</span></div>\n<div>Revenue of $3.49B (+ 6.7% Y/Y) <span class=""green""> beats by $270M</span></div>\n</div>]"
AES,https://seekingalpha.com/article/4050163-aes-aes-ceo-andres-gluski-q4-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.35 <span class=""red"">misses by $-0.01</span></div>\n<div>Revenue of $3.54B (+ 7.6% Y/Y) <span class=""red""> misses by $-1.75B</span></div>\n</div>]"
AES,https://seekingalpha.com/article/4019753-aes-corporations-aes-ceo-andres-gluski-q3-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.32 <span class=""red"">misses by $-0.01</span></div>\n<div>Revenue of $3.54B (+ 0.6% Y/Y) <span class=""red""> misses by $-840M</span></div>\n</div>]"
AES,https://seekingalpha.com/article/3996497-aes-corporations-aes-ceo-andres-gluski-q2-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.17 <span class=""green"">beats by $0.01</span></div>\n<div>Revenue of $3.23B (- 11.7% Y/Y) <span class=""red""> misses by $-450M</span></div>\n</div>]"
AES,https://seekingalpha.com/article/3973175-aes-corporations-aes-ceo-andres-gluski-q1-2016-results-earnings-call-transcript?part=single,[]
AES,https://seekingalpha.com/article/3925796-aess-aes-ceo-andres-gluski-q4-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.34 <span class=""green"">beats by $0.01</span></div>\n<div>Revenue of $3.4B (- 17.7% Y/Y) <span class=""red""> misses by $-3.11B</span></div>\n</div>]"
AES,https://seekingalpha.com/article/3655736-aes-aes-ceo-andres-gluski-q3-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.39 <span class=""green"">beats by $0.03</span></div>\n<div>Revenue of $3.72B (- 16.2% Y/Y) <span class=""red""> misses by $-1.57B</span></div>\n</div>]"
AES,https://seekingalpha.com/article/3424726-the-aes-aes-ceo-andres-gluski-on-q2-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.25 <span class=""red"">misses by $-0.02</span></div>\n<div>Revenue of $3.86B (- 10.4% Y/Y) <span class=""red""> misses by $-640M</span></div>\n</div>]"
AES,https://seekingalpha.com/article/3170316-the-aess-aes-ceo-andres-ricardo-gluski-weilert-on-q1-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.25 <span class=""""> </span></div>\n<div>Revenue of $3.98B (- 6.6% Y/Y) <span class=""red""> misses by $-410M</span></div>\n</div>]"
AES,https://seekingalpha.com/article/2954866-the-aess-aes-ceo-andres-ricardo-gluski-weilert-on-q4-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.41 <span class=""green"">beats by $0.04</span></div>\n<div>Revenue of $4.13B (+ 8.7% Y/Y) <span class=""red""> misses by $-1.08B</span></div>\n</div>]"
AES,https://seekingalpha.com/article/2651605-the-aess-aes-ceo-andres-ricardo-gluski-weilert-on-q3-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.37 <span class=""green"">beats by $0.03</span></div>\n<div>Revenue of $4.44B (+ 11.0% Y/Y) <span class=""red""> misses by $-290M</span></div>\n</div>]"
AES,https://seekingalpha.com/article/2396465-the-aess-aes-ceo-andres-ricardo-gluski-weilert-on-q2-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.28 <span class=""""> </span></div>\n</div>]"
AES,https://seekingalpha.com/article/2203773-the-aess-aes-ceo-andres-ricardo-gluski-weilert-on-q1-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.24 <span class=""red"">misses by $-0.03</span></div>\n<div>Revenue of $4.26B (+ 2.7% Y/Y) <span class=""red""> misses by $-110M</span></div>\n</div>]"
AES,https://seekingalpha.com/article/2051753-the-aes-ceo-discusses-q4-2013-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.29 <span class=""""> </span></div>\n<div>Revenue of $3.8B (- 18.1% Y/Y) <span class=""red""> misses by $-1.65B</span></div>\n</div>]"
AES,https://seekingalpha.com/article/1818502-the-aes-management-discusses-q3-2013-results-earnings-call-transcript?part=single,[]
AET,https://seekingalpha.com/article/4067887-aetna-aet-q1-2017-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.71 <span class=""green"">beats by $0.34</span></div>\n<div>Revenue of $15.5B (- 1.2% Y/Y) <span class=""green""> beats by $60M</span></div>\n</div>]"
AET,https://seekingalpha.com/article/4041152-aetna-aet-q4-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.63 <span class=""green"">beats by $0.19</span></div>\n<div>Revenue of $15.73B (+ 4.2% Y/Y) <span class=""red""> misses by $-110M</span></div>\n</div>]"
AET,https://seekingalpha.com/article/4015809-aetna-aet-q3-2016-results-earnings-call-transcript?part=single,[]
AET,https://seekingalpha.com/article/3994642-aetna-aet-mark-t-bertolini-q2-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.21 <span class=""green"">beats by $0.09</span></div>\n<div>Revenue of $15.9B (+ 5.1% Y/Y) <span class=""green""> beats by $210M</span></div>\n</div>]"
AET,https://seekingalpha.com/article/3969400-aetna-aet-mark-t-bertolini-q1-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.3 <span class=""green"">beats by $0.07</span></div>\n<div>Revenue of $15.69B (+ 4.0% Y/Y) <span class=""green""> beats by $240M</span></div>\n</div>]"
AET,https://seekingalpha.com/article/3853316-aetna-aet-mark-t-bertolini-q4-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.37 <span class=""green"">beats by $0.16</span></div>\n<div>Revenue of $15.09B (+ 2.2% Y/Y) <span class=""green""> beats by $160M</span></div>\n</div>]"
AET,https://seekingalpha.com/article/3619926-aetna-aet-mark-t-bertolini-q3-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.9 <span class=""green"">beats by $0.13</span></div>\n<div>Revenue of $15B (+ 2.0% Y/Y) <span class=""red""> misses by $-220M</span></div>\n</div>]"
AET,https://seekingalpha.com/article/3395995-aetna-aet-mark-t-bertolini-on-q2-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.05 <span class=""green"">beats by $0.23</span></div>\n<div>Revenue of $15.13B (+ 4.4% Y/Y) <span class=""red""> misses by $-300M</span></div>\n</div>]"
AET,https://seekingalpha.com/article/3110926-aetnas-aet-ceo-mark-bertolini-on-q1-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.39 <span class=""green"">beats by $0.44</span></div>\n<div>Revenue of $15.09B (+ 8.0% Y/Y) <span class=""red""> misses by $-370M</span></div>\n</div>]"
AET,https://seekingalpha.com/article/2878586-aetnas-aet-ceo-mark-bertolini-on-q4-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.22 <span class=""""> </span></div>\n<div>Revenue of $14.77B (+ 12.5% Y/Y) <span class=""green""> beats by $170M</span></div>\n</div>]"
AET,https://seekingalpha.com/article/2605005-aetnas-aet-mark-bertolini-on-q3-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.79 <span class=""green"">beats by $0.21</span></div>\n<div>Revenue of $14.7B (+ 13.2% Y/Y) <span class=""green""> beats by $70M</span></div>\n</div>]"
AMG,https://seekingalpha.com/article/4067570-affiliated-managers-group-amg-q1-2017-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $3.21 <span class=""green"">beats by $0.03</span></div>\n<div>Revenue of $544.3M (- 0.2% Y/Y) <span class=""red""> misses by $-7.28M</span></div>\n</div>]"
AMG,https://seekingalpha.com/article/4040740-affiliated-managers-groups-amg-ceo-sean-healey-q4-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $3.8 <span class=""green"">beats by $0.09</span></div>\n<div>Revenue of $550.3M (- 6.7% Y/Y) <span class=""red""> misses by $-12.79M</span></div>\n</div>]"
AMG,https://seekingalpha.com/article/4017315-affiliated-managers-amg-ceo-sean-healey-q3-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $0.02 <span class=""red"">misses by $-2.98</span></div>\n<div>Revenue of $544.7M (- 11.2% Y/Y) <span class=""red""> misses by $-20.74M</span></div>\n</div>]"
AMG,https://seekingalpha.com/article/3994209-affiliated-managers-groups-amg-ceo-sean-healey-q2-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $3.06 <span class=""green"">beats by $0.05</span></div>\n<div>Revenue of $554.1M (- 14.3% Y/Y) <span class=""red""> misses by $-9.77M</span></div>\n</div>]"
AMG,https://seekingalpha.com/article/3970670-affiliated-managers-group-amg-sean-m-healey-q1-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.94 <span class=""green"">beats by $0.02</span></div>\n</div>]"
AMG,https://seekingalpha.com/article/3857186-affiliated-managers-group-amg-sean-m-healey-q4-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $3.61 <span class=""green"">beats by $0.01</span></div>\n<div>Revenue of $589.8M (- 8.0% Y/Y) <span class=""red""> misses by $-26.34M</span></div>\n</div>]"
AMG,https://seekingalpha.com/article/3666996-affiliated-managers-group-amg-sean-m-healey-q3-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.93 <span class=""green"">beats by $0.06</span></div>\n<div>Revenue of $613.1M (- 4.2% Y/Y) <span class=""red""> misses by $-22.71M</span></div>\n</div>]"
AMG,https://seekingalpha.com/article/3365575-affiliated-managers-amg-ceo-sean-healey-discusses-q2-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $3.08 <span class=""green"">beats by $0.06</span></div>\n<div>Revenue of $646.6M (+ 1.6% Y/Y) <span class=""red""> misses by $-15.51M</span></div>\n</div>]"
AMG,https://seekingalpha.com/article/3114046-affiliated-managers-amg-ceo-sean-healey-discusses-q1-2015-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.91 <span class=""green"">beats by $0.01</span></div>\n<div>Revenue of $635M (+ 7.1% Y/Y) <span class=""red""> misses by $-15.89M</span></div>\n</div>]"
AMG,https://seekingalpha.com/article/2856066-affiliated-managers-groups-amg-ceo-sean-healey-on-q4-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $3.55 <span class=""green"">beats by $0.10</span></div>\n<div>Revenue of $641.2M (+ 7.9% Y/Y) <span class=""red""> misses by $-20.64M</span></div>\n</div>]"
AMG,https://seekingalpha.com/article/2632505-affiliated-managers-groups-amg-ceo-sean-healey-on-q3-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.76 <span class=""green"">beats by $0.05</span></div>\n<div>Revenue of $640.3M (+ 16.1% Y/Y) <span class=""red""> misses by $-17.75M</span></div>\n</div>]"
AMG,https://seekingalpha.com/article/2355165-affiliated-managers-groups-amg-ceo-sean-healey-on-q2-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.65 <span class=""green"">beats by $0.05</span></div>\n</div>]"
AMG,https://seekingalpha.com/article/2174763-affiliated-managers-group-management-discusses-q1-2014-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $2.48 <span class=""green"">beats by $0.11</span></div>\n<div>Revenue of $593.1M (+ 18.1% Y/Y) <span class=""red""> misses by $-14.73M</span></div>\n</div>]"
AMG,https://seekingalpha.com/article/1992881-affiliated-managers-group-management-discusses-q4-2013-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $3.66 <span class=""green"">beats by $0.57</span></div>\n</div>]"
AMG,https://seekingalpha.com/article/1807242-affiliated-managers-group-management-discusses-q3-2013-results-earnings-call-transcript?part=single,[]
AMG,https://seekingalpha.com/article/1585072-affiliated-managers-group-management-discusses-q2-2013-results-earnings-call-transcript?part=single,[]
AMG,https://seekingalpha.com/article/1386461-affiliated-managers-group-management-discusses-q1-2013-results-earnings-call-transcript?part=single,[]
AFL,https://seekingalpha.com/article/4066847-aflacs-afl-ceo-dan-amos-q1-2017-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.67 <span class=""green"">beats by $0.05</span></div>\n<div>Revenue of $5.31B (- 2.6% Y/Y) <span class=""red""> misses by $-50M</span></div>\n</div>]"
AFL,https://seekingalpha.com/article/4041563-aflacs-afl-ceo-dan-amos-q4-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.54 <span class=""red"">misses by $-0.09</span></div>\n<div>Revenue of $5.96B (+ 12.0% Y/Y) <span class=""green""> beats by $310M</span></div>\n</div>]"
AFL,https://seekingalpha.com/article/4016466-aflacs-afl-ceo-dan-amos-q3-2016-results-earnings-call-transcript?part=single,"[<div class=""data-line"">\n<div>EPS of $1.82 <span class=""green"">beats by $0.08</span></div>\n<div>Revenue of $5.71B (+ 13.3% Y/Y) <span class=""red""> misses by $-40M</span></div>\n</div>]"
